close,date,high,low,marketcap,open,volume
0.112804,"Aug 19, 2018",0.114852,0.107364,"299,187,793",0.109059,"15,232,100"
0.109240,"Aug 18, 2018",0.122053,0.105927,"289,700,110",0.117808,"14,020,100"
0.117044,"Aug 17, 2018",0.117044,0.098534,"310,358,552",0.098534,"12,840,700"
0.098725,"Aug 16, 2018",0.102446,0.097461,"261,751,302",0.098680,"6,876,800"
0.098908,"Aug 15, 2018",0.104391,0.096648,"262,206,434",0.096648,"9,659,970"
0.096373,"Aug 14, 2018",0.110653,0.091410,"255,452,923",0.110492,"21,715,400"
0.110383,"Aug 13, 2018",0.123492,0.110236,"292,554,688",0.117100,"7,980,200"
0.116997,"Aug 12, 2018",0.119422,0.114619,"310,045,560",0.116416,"6,333,640"
0.116658,"Aug 11, 2018",0.121486,0.113084,"309,109,869",0.121123,"12,298,000"
0.120979,"Aug 10, 2018",0.131147,0.120665,"320,520,553",0.131147,"11,739,900"
0.131265,"Aug 09, 2018",0.134031,0.122134,"347,730,174",0.127416,"20,807,100"
0.127507,"Aug 08, 2018",0.155077,0.124885,"337,732,891",0.155077,"32,969,400"
0.155052,"Aug 07, 2018",0.164099,0.154670,"410,642,818",0.158469,"8,001,620"
0.158255,"Aug 06, 2018",0.163993,0.156478,"419,075,066",0.161158,"5,775,870"
0.160690,"Aug 05, 2018",0.161569,0.155353,"425,471,768",0.155990,"7,040,120"
0.155753,"Aug 04, 2018",0.164415,0.155072,"412,351,395",0.161447,"7,786,680"
0.161268,"Aug 03, 2018",0.164180,0.156245,"426,729,642",0.161651,"19,290,200"
0.161711,"Aug 02, 2018",0.170064,0.160576,"427,901,860",0.164495,"6,014,620"
0.164672,"Aug 01, 2018",0.166186,0.159419,"435,736,932",0.164849,"6,516,270"
0.164963,"Jul 31, 2018",0.183024,0.162996,"436,506,945",0.182705,"22,898,500"
0.182759,"Jul 30, 2018",0.195371,0.174105,"483,569,348",0.194565,"14,327,500"
0.195066,"Jul 29, 2018",0.197329,0.191667,"516,072,462",0.192380,"8,361,050"
0.192170,"Jul 28, 2018",0.199110,0.190901,"508,351,144",0.197196,"11,671,900"
0.196851,"Jul 27, 2018",0.200146,0.185859,"520,674,832",0.200076,"20,830,300"
0.200219,"Jul 26, 2018",0.210949,0.199316,"529,529,200",0.208940,"10,326,500"
0.208710,"Jul 25, 2018",0.211705,0.204424,"551,921,072",0.209771,"13,113,500"
0.210541,"Jul 24, 2018",0.213909,0.198958,"556,773,569",0.202719,"14,975,200"
0.202510,"Jul 23, 2018",0.211142,0.199483,"535,474,917",0.199600,"7,272,240"
0.200556,"Jul 22, 2018",0.206387,0.198613,"530,245,997",0.203232,"4,918,670"
0.202993,"Jul 21, 2018",0.206678,0.190440,"536,626,205",0.197146,"6,251,660"
0.197229,"Jul 20, 2018",0.224924,0.193677,"521,327,527",0.224924,"9,915,730"
0.224254,"Jul 19, 2018",0.227881,0.205691,"592,669,684",0.215458,"29,945,400"
0.215914,"Jul 18, 2018",0.232437,0.214141,"570,580,814",0.223263,"33,075,200"
0.223246,"Jul 17, 2018",0.225802,0.191919,"589,885,138",0.205299,"34,453,400"
0.204858,"Jul 16, 2018",0.205547,0.176325,"541,232,787",0.176626,"27,300,200"
0.176633,"Jul 15, 2018",0.179609,0.163118,"466,609,630",0.164442,"15,239,800"
0.164197,"Jul 14, 2018",0.164975,0.157056,"433,708,314",0.157739,"7,259,380"
0.157586,"Jul 13, 2018",0.162367,0.153960,"416,200,385",0.153960,"14,806,100"
0.153043,"Jul 12, 2018",0.160038,0.150508,"404,159,015",0.158048,"12,443,900"
0.157942,"Jul 11, 2018",0.164012,0.154201,"417,052,169",0.163219,"19,259,900"
0.163419,"Jul 10, 2018",0.180104,0.159919,"431,467,015",0.179689,"24,274,900"
0.181250,"Jul 09, 2018",0.189958,0.177933,"478,367,688",0.181069,"8,895,580"
0.181257,"Jul 08, 2018",0.185104,0.175595,"478,386,162",0.176317,"8,387,440"
0.175555,"Jul 07, 2018",0.175555,0.167824,"463,337,045",0.170248,"8,859,120"
0.171150,"Jul 06, 2018",0.171924,0.161218,"451,685,388",0.171910,"11,902,300"
0.171501,"Jul 05, 2018",0.176643,0.165494,"452,563,699",0.169021,"16,275,300"
0.168708,"Jul 04, 2018",0.176513,0.151458,"445,146,180",0.158500,"17,633,500"
0.158584,"Jul 03, 2018",0.169569,0.157144,"418,388,996",0.159678,"19,431,600"
0.159652,"Jul 02, 2018",0.160413,0.137817,"421,160,379",0.139648,"13,370,400"
0.139446,"Jul 01, 2018",0.141448,0.136228,"367,819,503",0.138956,"5,785,540"
0.140225,"Jun 30, 2018",0.140741,0.134631,"369,839,231",0.134631,"6,926,630"
0.134887,"Jun 29, 2018",0.136855,0.124672,"355,755,020",0.125838,"7,972,500"
0.125819,"Jun 28, 2018",0.136810,0.124764,"331,821,191",0.134349,"3,925,280"
0.134232,"Jun 27, 2018",0.135686,0.129368,"353,971,126",0.132637,"5,996,170"
0.132438,"Jun 26, 2018",0.140424,0.132438,"349,201,923",0.139379,"6,054,000"
0.139187,"Jun 25, 2018",0.144222,0.133202,"366,958,174",0.134831,"8,267,230"
0.135045,"Jun 24, 2018",0.143247,0.120799,"356,000,227",0.137458,"20,901,500"
0.137262,"Jun 23, 2018",0.141151,0.133103,"361,804,788",0.139893,"8,031,390"
0.139444,"Jun 22, 2018",0.160596,0.134413,"367,517,212",0.160205,"16,214,200"
0.160828,"Jun 21, 2018",0.163838,0.159001,"423,831,637",0.162796,"5,211,220"
0.162103,"Jun 20, 2018",0.162720,0.156980,"427,146,268",0.162582,"6,391,070"
0.162187,"Jun 19, 2018",0.165487,0.160794,"427,320,576",0.164245,"5,903,480"
0.164078,"Jun 18, 2018",0.167486,0.157060,"432,258,569",0.160225,"7,171,240"
0.160154,"Jun 17, 2018",0.163517,0.159788,"421,876,065",0.161982,"5,366,550"
0.161766,"Jun 16, 2018",0.163385,0.156739,"426,077,085",0.156739,"6,865,800"
0.156904,"Jun 15, 2018",0.165801,0.156239,"413,227,082",0.165487,"9,265,140"
0.165830,"Jun 14, 2018",0.167787,0.154334,"436,688,431",0.156104,"17,262,700"
0.156063,"Jun 13, 2018",0.158642,0.149304,"410,923,243",0.154972,"18,800,500"
0.154392,"Jun 12, 2018",0.178286,0.151853,"406,480,170",0.176394,"15,006,000"
0.177522,"Jun 11, 2018",0.178481,0.155075,"467,326,665",0.172163,"24,427,800"
0.171785,"Jun 10, 2018",0.207767,0.160513,"452,174,195",0.207767,"33,716,300"
0.208212,"Jun 09, 2018",0.216552,0.208212,"547,999,409",0.213470,"10,478,000"
0.213343,"Jun 08, 2018",0.221301,0.212332,"561,441,973",0.219814,"12,110,500"
0.218986,"Jun 07, 2018",0.225081,0.215705,"576,228,811",0.218996,"12,044,100"
0.218911,"Jun 06, 2018",0.228791,0.211922,"575,970,165",0.226601,"16,645,000"
0.226697,"Jun 05, 2018",0.228564,0.206821,"596,389,934",0.221651,"19,174,100"
0.221645,"Jun 04, 2018",0.235405,0.218602,"582,977,328",0.232590,"20,298,500"
0.233453,"Jun 03, 2018",0.245200,0.224614,"614,028,081",0.224614,"31,715,700"
0.224444,"Jun 02, 2018",0.225325,0.205721,"590,269,764",0.207046,"19,604,800"
0.206961,"Jun 01, 2018",0.208487,0.197507,"544,230,854",0.198376,"15,191,000"
0.198475,"May 31, 2018",0.204018,0.193698,"521,858,257",0.196075,"13,507,600"
0.196306,"May 30, 2018",0.206502,0.192680,"516,100,252",0.198700,"13,196,200"
0.198818,"May 29, 2018",0.204474,0.184134,"522,646,794",0.185169,"15,102,200"
0.185350,"May 28, 2018",0.206992,0.185348,"487,188,768",0.201947,"14,885,000"
0.201655,"May 27, 2018",0.205467,0.195286,"529,987,654",0.200296,"11,161,100"
0.199037,"May 26, 2018",0.203999,0.191835,"523,049,332",0.193121,"9,683,570"
0.192549,"May 25, 2018",0.207111,0.190557,"505,943,678",0.206005,"11,480,500"
0.206130,"May 24, 2018",0.212586,0.182927,"541,571,533",0.193641,"29,143,100"
0.193336,"May 23, 2018",0.232491,0.180958,"507,901,405",0.224569,"34,940,600"
0.224668,"May 22, 2018",0.252768,0.224668,"590,146,669",0.252059,"14,902,500"
0.252531,"May 21, 2018",0.265864,0.246250,"663,265,096",0.265742,"12,686,800"
0.265549,"May 20, 2018",0.270353,0.254544,"697,379,473",0.258594,"10,253,500"
0.258748,"May 19, 2018",0.271934,0.248056,"679,443,786",0.254027,"14,051,100"
0.254245,"May 18, 2018",0.255114,0.237546,"667,548,214",0.244010,"12,092,400"
0.243817,"May 17, 2018",0.265069,0.240952,"640,097,646",0.249656,"18,750,000"
0.249401,"May 16, 2018",0.250926,0.237046,"654,687,601",0.250926,"17,329,900"
0.251524,"May 15, 2018",0.269621,0.246903,"660,187,619",0.250558,"20,002,500"
0.250813,"May 14, 2018",0.258802,0.235031,"658,248,686",0.256675,"21,932,900"
0.257051,"May 13, 2018",0.259103,0.239062,"674,545,523",0.246951,"27,244,400"
0.243658,"May 12, 2018",0.251671,0.209314,"639,331,790",0.242123,"46,999,900"
0.242414,"May 11, 2018",0.277121,0.231164,"635,997,370",0.267749,"62,630,300"
0.266655,"May 10, 2018",0.308814,0.266439,"699,518,728",0.307811,"24,788,800"
0.307686,"May 09, 2018",0.316126,0.285480,"807,066,532",0.312146,"20,039,300"
0.312382,"May 08, 2018",0.325804,0.303653,"819,293,643",0.310782,"19,518,600"
0.310259,"May 07, 2018",0.330963,0.302137,"813,517,714",0.329936,"39,018,700"
0.329621,"May 06, 2018",0.351031,0.308171,"864,286,039",0.350109,"48,422,600"
0.350051,"May 05, 2018",0.369179,0.348387,"917,784,715",0.350313,"22,650,200"
0.350707,"May 04, 2018",0.366776,0.345148,"919,402,950",0.358465,"26,268,100"
0.358263,"May 03, 2018",0.381967,0.357572,"939,107,637",0.375516,"33,289,900"
0.376826,"May 02, 2018",0.377890,0.357059,"987,657,178",0.365793,"24,063,400"
0.365282,"May 01, 2018",0.381462,0.328014,"957,294,537",0.359588,"49,946,600"
0.358752,"Apr 30, 2018",0.405159,0.327887,"940,077,328",0.343490,"101,784,000"
0.342130,"Apr 29, 2018",0.353691,0.278240,"896,421,656",0.280632,"63,487,900"
0.280736,"Apr 28, 2018",0.284304,0.257697,"735,477,788",0.260948,"17,853,400"
0.261717,"Apr 27, 2018",0.280470,0.261717,"685,572,916",0.275054,"19,520,200"
0.274371,"Apr 26, 2018",0.274379,0.235871,"718,638,011",0.246589,"27,042,700"
0.245942,"Apr 25, 2018",0.295727,0.245942,"644,102,423",0.295727,"52,750,000"
0.298161,"Apr 24, 2018",0.303503,0.269260,"780,770,358",0.269260,"36,385,500"
0.269111,"Apr 23, 2018",0.273497,0.261167,"704,618,714",0.261427,"20,662,800"
0.262214,"Apr 22, 2018",0.274830,0.256240,"686,455,275",0.265416,"37,528,700"
0.264628,"Apr 21, 2018",0.282869,0.244869,"692,774,934",0.278986,"51,438,300"
0.277680,"Apr 20, 2018",0.277680,0.243653,"726,866,275",0.243942,"46,027,200"
0.243768,"Apr 19, 2018",0.243768,0.225594,"638,023,737",0.227718,"23,557,100"
0.227617,"Apr 18, 2018",0.229439,0.210130,"595,607,680",0.210130,"21,440,100"
0.210059,"Apr 17, 2018",0.218607,0.209785,"549,663,486",0.210706,"16,085,900"
0.210624,"Apr 16, 2018",0.228807,0.201256,"551,089,271",0.228463,"21,535,400"
0.228075,"Apr 15, 2018",0.232528,0.186628,"596,682,973",0.186628,"61,641,300"
0.186482,"Apr 14, 2018",0.195576,0.178044,"487,814,534",0.185877,"20,346,000"
0.188711,"Apr 13, 2018",0.206899,0.179179,"493,588,717",0.179179,"32,895,600"
0.178671,"Apr 12, 2018",0.178671,0.150396,"467,276,480",0.155269,"25,591,300"
0.155961,"Apr 11, 2018",0.157114,0.141794,"407,838,015",0.142778,"11,438,600"
0.142616,"Apr 10, 2018",0.143599,0.136985,"372,898,055",0.138364,"6,488,910"
0.138057,"Apr 09, 2018",0.147448,0.136769,"360,937,601",0.143921,"9,312,640"
0.143767,"Apr 08, 2018",0.145929,0.141030,"375,822,752",0.142585,"6,188,610"
0.142206,"Apr 07, 2018",0.145262,0.138351,"371,700,887",0.138524,"7,011,680"
0.138352,"Apr 06, 2018",0.148857,0.137542,"361,585,719",0.143875,"8,316,210"
0.144414,"Apr 05, 2018",0.148057,0.134668,"377,386,997",0.137618,"8,183,290"
0.137514,"Apr 04, 2018",0.151959,0.134961,"359,315,831",0.151866,"7,175,230"
0.152023,"Apr 03, 2018",0.163223,0.148162,"397,193,533",0.148162,"15,691,500"
0.147740,"Apr 02, 2018",0.150638,0.128486,"385,988,479",0.128486,"15,182,400"
0.128162,"Apr 01, 2018",0.130400,0.120344,"334,827,070",0.128021,"4,290,330"
0.128041,"Mar 31, 2018",0.132781,0.126440,"334,499,430",0.126440,"4,803,920"
0.126497,"Mar 30, 2018",0.133034,0.121441,"330,453,173",0.127878,"8,922,080"
0.128044,"Mar 29, 2018",0.143878,0.123973,"334,482,939",0.142919,"8,185,460"
0.143017,"Mar 28, 2018",0.152469,0.141045,"373,581,857",0.144187,"4,479,340"
0.144715,"Mar 27, 2018",0.155246,0.139967,"378,004,263",0.151746,"5,892,840"
0.151768,"Mar 26, 2018",0.164443,0.142512,"396,411,945",0.162596,"6,004,460"
0.162510,"Mar 25, 2018",0.166219,0.155549,"424,454,994",0.162244,"5,347,140"
0.162950,"Mar 24, 2018",0.170835,0.158786,"425,589,551",0.168396,"6,356,520"
0.167376,"Mar 23, 2018",0.167376,0.152432,"437,132,552",0.161676,"6,303,730"
0.161576,"Mar 22, 2018",0.171216,0.152411,"421,970,266",0.159553,"8,015,820"
0.160093,"Mar 21, 2018",0.171167,0.154830,"418,081,269",0.161575,"9,552,080"
0.161816,"Mar 20, 2018",0.167699,0.146384,"422,566,302",0.149640,"11,605,300"
0.148881,"Mar 19, 2018",0.149148,0.130287,"388,774,444",0.132717,"9,026,640"
0.132417,"Mar 18, 2018",0.136521,0.113737,"345,768,595",0.136521,"10,667,800"
0.137167,"Mar 17, 2018",0.154514,0.135231,"358,160,869",0.148256,"4,655,430"
0.148263,"Mar 16, 2018",0.157907,0.145459,"387,117,658",0.149341,"7,742,360"
0.149526,"Mar 15, 2018",0.154313,0.134489,"390,403,414",0.144808,"11,560,000"
0.145028,"Mar 14, 2018",0.167048,0.136855,"378,644,904",0.163615,"7,881,060"
0.164237,"Mar 13, 2018",0.170901,0.159276,"428,781,748",0.163392,"5,362,620"
0.163777,"Mar 12, 2018",0.176811,0.157579,"427,564,425",0.169893,"6,631,400"
0.169669,"Mar 11, 2018",0.179255,0.153101,"442,929,408",0.161120,"8,714,740"
0.160923,"Mar 10, 2018",0.177056,0.160923,"420,081,445",0.168647,"8,245,420"
0.168227,"Mar 09, 2018",0.168923,0.150714,"439,133,032",0.164652,"11,478,600"
0.164952,"Mar 08, 2018",0.185804,0.162967,"430,567,608",0.176580,"12,021,900"
0.176598,"Mar 07, 2018",0.199253,0.165035,"460,950,802",0.190250,"18,907,400"
0.189021,"Mar 06, 2018",0.215692,0.188590,"493,358,041",0.213351,"18,815,600"
0.214232,"Mar 05, 2018",0.230372,0.214232,"559,139,093",0.227786,"9,874,860"
0.227727,"Mar 04, 2018",0.227727,0.209579,"594,340,143",0.216346,"8,802,090"
0.216669,"Mar 03, 2018",0.234551,0.207741,"565,458,423",0.229867,"17,722,500"
0.229927,"Mar 02, 2018",0.240513,0.227286,"600,038,193",0.238805,"10,685,700"
0.239448,"Mar 01, 2018",0.245840,0.220598,"624,892,235",0.220915,"20,483,300"
0.221125,"Feb 28, 2018",0.234316,0.213312,"577,058,856",0.220248,"15,923,400"
0.220290,"Feb 27, 2018",0.226355,0.217080,"574,864,378",0.220645,"10,929,600"
0.221245,"Feb 26, 2018",0.223617,0.209016,"577,301,216",0.214863,"6,292,130"
0.215301,"Feb 25, 2018",0.218646,0.208655,"561,791,358",0.215973,"6,867,630"
0.215549,"Feb 24, 2018",0.233130,0.213508,"562,438,472",0.226998,"11,762,500"
0.227106,"Feb 23, 2018",0.235394,0.216613,"592,587,686",0.224579,"12,785,300"
0.224641,"Feb 22, 2018",0.252661,0.209641,"586,140,036",0.218098,"23,681,500"
0.218266,"Feb 21, 2018",0.247516,0.216793,"569,490,917",0.247516,"19,621,600"
0.246748,"Feb 20, 2018",0.270194,0.244952,"643,787,739",0.268055,"20,455,000"
0.267527,"Feb 19, 2018",0.275690,0.255371,"697,985,969",0.256535,"12,585,100"
0.257463,"Feb 18, 2018",0.283844,0.252373,"671,710,668",0.282589,"17,434,100"
0.281891,"Feb 17, 2018",0.287607,0.270073,"735,422,611",0.275118,"20,419,900"
0.275096,"Feb 16, 2018",0.278793,0.252434,"717,675,947",0.271496,"18,504,800"
0.271683,"Feb 15, 2018",0.277118,0.259095,"708,753,026",0.275097,"19,625,000"
0.275119,"Feb 14, 2018",0.276495,0.238037,"717,724,945",0.238037,"25,371,400"
0.238774,"Feb 13, 2018",0.247041,0.230715,"622,889,734",0.246237,"14,481,500"
0.246291,"Feb 12, 2018",0.254740,0.236231,"642,482,091",0.236452,"15,172,900"
0.236442,"Feb 11, 2018",0.252460,0.223785,"616,773,144",0.247007,"19,805,800"
0.246743,"Feb 10, 2018",0.283525,0.232362,"643,624,181",0.260845,"29,982,000"
0.262340,"Feb 09, 2018",0.262340,0.218353,"684,290,279",0.236720,"22,926,300"
0.236417,"Feb 08, 2018",0.245627,0.214133,"616,655,918",0.214133,"28,156,600"
0.214035,"Feb 07, 2018",0.257103,0.200071,"558,261,069",0.226248,"43,528,600"
0.227806,"Feb 06, 2018",0.231351,0.163092,"594,163,609",0.201382,"90,730,896"
0.200490,"Feb 05, 2018",0.292925,0.195244,"522,903,984",0.267844,"77,308,096"
0.268479,"Feb 04, 2018",0.340822,0.259487,"700,144,906",0.333039,"24,899,100"
0.334895,"Feb 03, 2018",0.354304,0.282331,"873,345,879",0.318595,"22,302,200"
0.316421,"Feb 02, 2018",0.391533,0.240074,"825,169,012",0.391533,"63,091,900"
0.391917,"Feb 01, 2018",0.455812,0.370398,"1,022,048,991",0.443670,"41,127,300"
0.441546,"Jan 31, 2018",0.458752,0.365753,"1,151,459,243",0.392626,"40,743,700"
0.392933,"Jan 30, 2018",0.470737,0.346955,"1,024,663,172",0.457419,"43,440,200"
0.457007,"Jan 29, 2018",0.507772,0.452915,"1,191,650,323",0.506299,"23,254,100"
0.505791,"Jan 28, 2018",0.548698,0.485618,"1,318,855,090",0.517106,"39,216,700"
0.515717,"Jan 27, 2018",0.533635,0.461099,"1,344,737,235",0.461099,"69,867,504"
0.458472,"Jan 26, 2018",0.481754,0.388181,"1,195,456,571",0.427596,"55,541,300"
0.428058,"Jan 25, 2018",0.444543,0.410537,"1,116,165,516",0.411884,"69,736,200"
0.408823,"Jan 24, 2018",0.419640,0.314207,"1,066,010,061",0.324263,"55,699,900"
0.323558,"Jan 23, 2018",0.345293,0.300373,"843,661,307",0.329459,"33,165,400"
0.327450,"Jan 22, 2018",0.390034,0.294882,"853,789,856",0.367923,"52,855,400"
0.363833,"Jan 21, 2018",0.448448,0.336329,"948,632,696",0.442813,"48,624,500"
0.441845,"Jan 20, 2018",0.458978,0.380897,"1,152,009,213",0.380897,"56,541,600"
0.379460,"Jan 19, 2018",0.404392,0.311405,"989,331,907",0.348960,"45,139,800"
0.350311,"Jan 18, 2018",0.397968,0.303454,"913,365,870",0.356849,"63,535,100"
0.357292,"Jan 17, 2018",0.392170,0.244646,"931,545,994",0.353111,"130,678,000"
0.351873,"Jan 16, 2018",0.518051,0.278787,"917,399,767",0.518051,"118,023,000"
0.519846,"Jan 15, 2018",0.589214,0.508028,"1,355,306,102",0.554080,"45,773,600"
0.554785,"Jan 14, 2018",0.628815,0.489533,"1,446,363,330",0.627927,"79,905,200"
0.628814,"Jan 13, 2018",0.672634,0.575074,"1,639,324,386",0.648259,"39,117,000"
0.649088,"Jan 12, 2018",0.677923,0.562418,"1,692,139,962",0.580370,"51,073,000"
0.581020,"Jan 11, 2018",0.667064,0.540367,"1,514,730,760",0.635388,"54,928,100"
0.633623,"Jan 10, 2018",0.690162,0.559588,"1,651,829,816",0.690162,"119,011,000"
0.688537,"Jan 09, 2018",0.773376,0.685978,"1,794,953,991",0.766236,"61,025,800"
0.764256,"Jan 08, 2018",0.816324,0.626669,"1,992,316,039",0.815721,"74,938,496"
0.817190,"Jan 07, 2018",0.844531,0.782178,"2,130,259,064",0.824787,"44,895,200"
0.833124,"Jan 06, 2018",0.901940,0.751943,"2,171,745,987",0.779906,"69,628,704"
0.775645,"Jan 05, 2018",0.862864,0.725942,"2,021,866,065",0.838993,"73,192,896"
0.843038,"Jan 04, 2018",0.899139,0.813526,"2,197,496,572",0.891498,"78,802,896"
0.891892,"Jan 03, 2018",0.902155,0.773925,"2,324,787,849",0.794158,"82,722,800"
0.792659,"Jan 02, 2018",0.916782,0.732192,"2,066,081,537",0.767762,"138,314,000"
0.768535,"Jan 01, 2018",0.769455,0.662219,"2,003,155,736",0.664406,"79,584,496"
0.657628,"Dec 31, 2017",0.675504,0.596943,"1,714,041,619",0.640364,"43,489,600"
0.645690,"Dec 30, 2017",0.697160,0.568007,"1,682,887,675",0.581214,"109,874,000"
0.581470,"Dec 29, 2017",0.627251,0.500705,"1,515,473,632",0.512417,"68,177,800"
0.510630,"Dec 28, 2017",0.566046,0.456936,"1,330,814,119",0.565864,"56,336,300"
0.566494,"Dec 27, 2017",0.612003,0.537065,"1,476,374,003",0.582966,"30,077,700"
0.577850,"Dec 26, 2017",0.629690,0.534649,"1,505,934,885",0.614832,"62,916,100"
0.617005,"Dec 25, 2017",0.669663,0.538656,"1,607,933,540",0.562514,"82,457,296"
0.558068,"Dec 24, 2017",0.570233,0.477072,"1,454,308,466",0.563631,"59,690,500"
0.559930,"Dec 23, 2017",0.639977,0.467745,"1,459,127,186",0.489406,"71,400,304"
0.490811,"Dec 22, 2017",0.603688,0.384784,"1,278,974,936",0.591450,"125,559,000"
0.586835,"Dec 21, 2017",0.668158,0.555942,"1,529,121,828",0.635535,"87,189,200"
0.628286,"Dec 20, 2017",0.654883,0.409656,"1,637,055,719",0.461208,"142,878,000"
0.463273,"Dec 19, 2017",0.489960,0.421890,"1,207,043,903",0.444489,"81,817,200"
0.441760,"Dec 18, 2017",0.443445,0.362302,"1,150,939,416",0.377689,"58,381,800"
0.378112,"Dec 17, 2017",0.454327,0.377909,"985,068,726",0.450362,"53,744,300"
