close,date,high,low,marketcap,open,volume
8.26,"Mar 22, 2018",8.90,7.68,"1,100,361,707",8.62,"41,036,200"
8.63,"Mar 21, 2018",9.70,8.35,"1,149,318,461",9.12,"53,167,500"
9.15,"Mar 20, 2018",9.54,7.87,"1,218,724,830",8.37,"46,177,400"
8.28,"Mar 19, 2018",8.80,7.56,"1,103,334,477",8.53,"44,576,800"
8.31,"Mar 18, 2018",8.58,5.97,"1,106,669,681",7.79,"54,951,800"
7.84,"Mar 17, 2018",8.91,7.80,"1,044,530,674",8.87,"25,861,100"
8.82,"Mar 16, 2018",9.50,8.23,"1,175,710,950",8.77,"30,442,600"
8.78,"Mar 15, 2018",9.21,8.30,"1,169,873,342",9.10,"27,434,400"
9.10,"Mar 14, 2018",11.07,8.83,"1,213,047,121",10.86,"36,232,400"
10.85,"Mar 13, 2018",11.11,10.12,"1,446,037,084",10.65,"44,709,800"
10.72,"Mar 12, 2018",12.00,10.22,"1,427,862,018",11.55,"43,352,800"
11.58,"Mar 11, 2018",12.11,10.25,"1,543,468,233",10.79,"59,846,300"
10.86,"Mar 10, 2018",12.99,10.56,"1,447,689,363",11.77,"78,827,904"
11.65,"Mar 09, 2018",11.79,8.69,"1,552,502,467",9.85,"68,018,400"
9.90,"Mar 08, 2018",12.06,9.87,"1,319,627,097",11.91,"45,483,500"
11.93,"Mar 07, 2018",13.93,10.94,"1,590,091,810",13.54,"59,894,600"
13.41,"Mar 06, 2018",14.71,12.79,"1,787,472,501",14.71,"56,847,700"
14.74,"Mar 05, 2018",15.59,14.73,"1,964,559,477",14.89,"53,509,100"
14.91,"Mar 04, 2018",15.72,14.35,"1,987,264,985",14.98,"59,556,700"
14.92,"Mar 03, 2018",16.20,14.58,"1,988,624,118",16.16,"85,812,704"
16.20,"Mar 02, 2018",17.30,15.89,"2,157,969,369",17.16,"88,114,800"
17.09,"Mar 01, 2018",17.38,14.40,"2,277,639,657",14.41,"163,130,000"
14.29,"Feb 28, 2018",15.42,13.56,"1,904,531,123",15.35,"109,393,000"
15.48,"Feb 27, 2018",16.37,13.51,"2,062,630,218",13.84,"161,308,992"
13.92,"Feb 26, 2018",14.59,11.32,"1,854,296,518",12.39,"147,488,000"
12.21,"Feb 25, 2018",14.44,10.78,"1,627,081,535",13.99,"156,706,000"
14.22,"Feb 24, 2018",17.08,11.80,"1,894,577,475",13.14,"396,790,016"
12.99,"Feb 23, 2018",13.28,9.12,"1,730,695,405",9.31,"234,659,008"
9.28,"Feb 22, 2018",10.00,7.91,"1,236,384,226",7.98,"144,422,000"
7.81,"Feb 21, 2018",8.30,6.80,"1,041,204,797",6.96,"48,948,300"
7.00,"Feb 20, 2018",8.70,6.94,"932,587,454",8.61,"43,477,200"
8.59,"Feb 19, 2018",9.11,8.49,"1,144,810,672",8.62,"31,236,200"
8.64,"Feb 18, 2018",9.73,8.61,"1,151,767,565",9.45,"23,568,500"
9.45,"Feb 17, 2018",10.03,9.38,"1,259,217,653",9.62,"29,657,400"
9.64,"Feb 16, 2018",10.02,8.59,"1,284,272,329",9.36,"48,616,300"
9.40,"Feb 15, 2018",9.43,8.07,"1,252,424,655",9.02,"57,244,300"
9.04,"Feb 14, 2018",9.67,8.56,"1,204,517,898",8.91,"34,637,300"
8.91,"Feb 13, 2018",9.88,8.82,"1,187,207,612",9.78,"21,244,500"
9.75,"Feb 12, 2018",10.15,8.41,"1,299,810,412",8.42,"34,023,300"
8.31,"Feb 11, 2018",9.57,8.08,"1,107,451,849",9.49,"25,861,000"
9.44,"Feb 10, 2018",10.67,8.57,"1,257,726,605",10.36,"72,980,000"
10.05,"Feb 09, 2018",12.00,9.54,"1,338,665,613",11.32,"9,677,960"
11.28,"Feb 08, 2018",11.85,10.16,"1,502,720,907",10.16,"35,820,700"
10.16,"Feb 07, 2018",12.93,9.36,"1,353,882,567",10.64,"41,359,500"
10.84,"Feb 06, 2018",11.31,6.54,"1,444,891,149",9.16,"53,479,100"
8.93,"Feb 05, 2018",13.12,7.34,"1,190,380,254",12.65,"43,062,700"
12.87,"Feb 04, 2018",16.57,11.70,"1,714,745,584",16.57,"26,667,900"
16.58,"Feb 03, 2018",17.10,14.18,"2,208,710,317",16.90,"44,094,300"
16.51,"Feb 02, 2018",18.22,12.57,"2,200,075,828",16.43,"83,454,304"
16.41,"Feb 01, 2018",20.13,14.64,"2,186,564,452",20.13,"36,449,200"
20.03,"Jan 31, 2018",20.21,14.91,"2,668,790,010",16.04,"47,128,200"
16.05,"Jan 30, 2018",19.05,12.89,"2,138,541,768",18.62,"56,878,700"
18.52,"Jan 29, 2018",20.17,17.89,"2,467,771,641",19.73,"16,057,000"
19.70,"Jan 28, 2018",20.96,17.64,"2,624,405,005",18.88,"24,068,400"
18.77,"Jan 27, 2018",19.49,16.89,"2,501,203,637",17.39,"25,774,700"
17.47,"Jan 26, 2018",17.84,12.79,"2,327,794,313",12.79,"30,987,700"
12.83,"Jan 25, 2018",15.27,12.62,"1,710,188,493",15.25,"17,288,700"
15.00,"Jan 24, 2018",15.20,12.12,"1,998,204,670",14.16,"17,505,100"
14.12,"Jan 23, 2018",15.08,12.99,"1,881,412,544",14.46,"15,550,200"
14.49,"Jan 22, 2018",17.38,13.46,"1,930,980,908",17.04,"14,100,300"
16.84,"Jan 21, 2018",20.03,16.41,"2,243,248,274",19.66,"15,150,600"
19.63,"Jan 20, 2018",20.02,17.47,"2,616,250,210",17.48,"16,027,700"
17.26,"Jan 19, 2018",19.33,15.84,"2,300,491,739",17.82,"17,552,400"
18.04,"Jan 18, 2018",19.77,16.05,"2,404,198,882",16.89,"22,211,700"
16.96,"Jan 17, 2018",17.18,11.24,"2,259,371,317",14.50,"23,046,800"
14.68,"Jan 16, 2018",20.90,12.66,"1,956,324,733",20.88,"28,158,000"
20.83,"Jan 15, 2018",23.59,20.78,"2,775,934,960",22.05,"22,847,300"
22.05,"Jan 14, 2018",25.55,18.98,"2,938,058,153",24.13,"30,769,100"
23.19,"Jan 13, 2018",26.11,20.89,"3,089,534,808",24.72,"27,647,000"
24.79,"Jan 12, 2018",26.24,23.60,"3,303,358,338",24.55,"25,088,800"
24.37,"Jan 11, 2018",29.96,23.55,"3,247,287,458",29.80,"29,158,700"
29.92,"Jan 10, 2018",30.28,26.42,"3,986,149,222",30.22,"33,974,300"
29.91,"Jan 09, 2018",30.20,25.24,"3,985,989,324",25.72,"48,778,800"
25.80,"Jan 08, 2018",31.37,22.43,"3,437,779,212",27.04,"42,835,800"
26.51,"Jan 07, 2018",29.42,23.39,"3,532,225,600",29.24,"50,381,400"
29.29,"Jan 06, 2018",34.06,25.79,"3,902,269,424",31.39,"51,191,600"
31.40,"Jan 05, 2018",36.35,29.63,"4,183,463,288",32.73,"74,166,000"
32.68,"Jan 04, 2018",32.68,19.88,"4,353,914,500",24.69,"62,473,700"
25.05,"Jan 03, 2018",33.45,18.29,"3,337,709,747",33.45,"66,626,500"
33.70,"Jan 02, 2018",37.62,26.16,"4,490,773,818",29.65,"103,062,000"
29.57,"Jan 01, 2018",29.59,20.16,"3,940,018,664",21.80,"55,211,700"
21.66,"Dec 31, 2017",21.66,11.93,"2,885,864,798",12.03,"42,716,300"
12.14,"Dec 30, 2017",14.47,9.28,"1,617,354,410",13.48,"25,575,000"
13.38,"Dec 29, 2017",17.35,10.77,"1,782,622,263",13.08,"56,887,500"
11.62,"Dec 28, 2017",13.96,9.85,"1,548,718,216",10.66,"29,875,100"
10.70,"Dec 27, 2017",10.98,8.16,"1,425,130,428",9.10,"27,586,700"
9.05,"Dec 26, 2017",9.05,6.28,"1,205,474,620",6.28,"24,968,500"
6.52,"Dec 25, 2017",6.63,4.75,"868,816,155",4.77,"12,561,700"
4.73,"Dec 24, 2017",4.77,4.14,"630,562,884",4.57,"5,428,590"
4.52,"Dec 23, 2017",4.80,4.03,"602,194,323",4.41,"5,990,190"
4.35,"Dec 22, 2017",5.23,2.95,"579,591,420",4.98,"8,725,690"
4.93,"Dec 21, 2017",5.44,4.02,"657,459,056",4.03,"15,051,400"
4.04,"Dec 20, 2017",4.04,3.02,"538,071,253",3.44,"8,339,300"
3.44,"Dec 19, 2017",3.66,2.68,"458,700,577",2.79,"9,969,490"
2.83,"Dec 18, 2017",2.84,1.88,"377,618,992",2.09,"4,372,990"
2.09,"Dec 17, 2017",2.51,1.63,"278,704,789",2.48,"5,157,020"
2.48,"Dec 16, 2017",2.76,1.57,"330,406,458",2.64,"6,144,900"
2.64,"Dec 15, 2017",2.93,2.06,"351,756,831",2.84,"5,233,780"
2.84,"Dec 14, 2017",4.02,2.01,"377,837,519",2.10,"8,719,500"
2.10,"Dec 13, 2017",2.10,1.55,"279,893,364",1.63,"5,686,990"
1.63,"Dec 12, 2017",1.86,1.19,"217,455,880",1.20,"6,865,940"
1.20,"Dec 11, 2017",1.21,0.869116,"159,784,687",0.869116,"2,943,420"
0.922739,"Dec 10, 2017",1.05,0.723130,"122,953,394",0.820143,"4,313,070"
0.809080,"Dec 09, 2017",0.812502,0.639132,"107,808,527",0.668080,"1,597,400"
0.661267,"Dec 08, 2017",0.677536,0.538261,"88,112,697",0.633880,"1,262,850"
0.639642,"Dec 07, 2017",0.755526,0.552033,"85,231,203",0.651213,"2,527,980"
0.631483,"Dec 06, 2017",0.766699,0.360624,"84,144,030",0.363205,"3,341,920"
0.387276,"Dec 05, 2017",0.398754,0.320137,"51,603,865",0.374451,"683,363"
0.374020,"Dec 04, 2017",0.421154,0.293229,"49,837,526",0.295128,"1,076,690"
0.293032,"Dec 03, 2017",0.324988,0.233868,"39,046,013",0.240017,"448,045"
0.237844,"Dec 02, 2017",0.246531,0.225162,"31,692,306",0.229121,"221,284"
0.229322,"Dec 01, 2017",0.235074,0.189823,"30,556,764",0.206863,"422,073"
0.207305,"Nov 30, 2017",0.215034,0.171832,"27,623,037",0.197750,"285,874"
0.194790,"Nov 29, 2017",0.236916,0.182315,"25,955,434",0.225325,"278,909"
0.225527,"Nov 28, 2017",0.244388,0.177172,"30,051,087",0.178333,"467,912"
0.177910,"Nov 27, 2017",0.183595,0.171526,"23,706,203",0.174378,"276,275"
0.174298,"Nov 26, 2017",0.178984,0.167597,"23,224,910",0.171272,"226,182"
0.169642,"Nov 25, 2017",0.172993,0.154246,"22,604,506",0.159008,"219,523"
0.158152,"Nov 24, 2017",0.158864,0.147840,"21,073,484",0.150462,"198,687"
0.150802,"Nov 23, 2017",0.157111,0.145017,"20,094,109",0.148084,"195,532"
0.148447,"Nov 22, 2017",0.152244,0.135860,"19,780,309",0.140835,"156,069"
0.140725,"Nov 21, 2017",0.151967,0.137269,"18,751,366",0.150269,"143,897"
0.150265,"Nov 20, 2017",0.155736,0.144541,"20,022,554",0.148285,"167,063"
0.148427,"Nov 19, 2017",0.152617,0.140093,"19,777,644",0.150241,"159,254"
0.150465,"Nov 18, 2017",0.153875,0.142593,"20,049,204",0.150948,"150,746"
0.151518,"Nov 17, 2017",0.167957,0.145933,"20,189,514",0.164556,"250,849"
0.164837,"Nov 16, 2017",0.166313,0.139970,"21,964,248",0.151370,"189,183"
