close,date,high,low,marketcap,open,volume
0.005471,"Sep 10, 2018",0.005524,0.005331,"201,170,516",0.005399,"2,495,730"
0.005408,"Sep 09, 2018",0.005621,0.005183,"198,767,727",0.005387,"2,838,720"
0.005396,"Sep 08, 2018",0.005903,0.005360,"198,231,332",0.005735,"3,151,320"
0.005703,"Sep 07, 2018",0.006083,0.005590,"209,371,822",0.005942,"3,732,800"
0.005975,"Sep 06, 2018",0.006013,0.005509,"219,266,683",0.005961,"4,898,130"
0.005963,"Sep 05, 2018",0.007621,0.005963,"218,705,839",0.007606,"10,039,600"
0.007621,"Sep 04, 2018",0.007751,0.007363,"279,376,821",0.007369,"6,157,460"
0.007384,"Sep 03, 2018",0.007558,0.007131,"270,584,065",0.007520,"4,694,950"
0.007325,"Sep 02, 2018",0.007777,0.007045,"268,276,526",0.007614,"9,069,670"
0.007594,"Sep 01, 2018",0.008010,0.006363,"277,956,708",0.006363,"20,332,400"
0.006372,"Aug 31, 2018",0.006397,0.005952,"233,115,635",0.005984,"3,424,680"
0.006006,"Aug 30, 2018",0.006255,0.005737,"219,625,430",0.006198,"2,845,960"
0.006227,"Aug 29, 2018",0.006589,0.006096,"227,566,513",0.006579,"4,051,760"
0.006563,"Aug 28, 2018",0.006613,0.005930,"239,748,789",0.006034,"5,328,530"
0.005956,"Aug 27, 2018",0.005956,0.005462,"217,444,964",0.005507,"4,048,740"
0.005515,"Aug 26, 2018",0.005564,0.005319,"201,254,233",0.005564,"1,855,020"
0.005533,"Aug 25, 2018",0.005587,0.005375,"201,813,651",0.005576,"1,965,590"
0.005577,"Aug 24, 2018",0.005577,0.005322,"203,297,049",0.005356,"1,930,060"
0.005383,"Aug 23, 2018",0.005457,0.005133,"196,103,586",0.005226,"1,798,410"
0.005212,"Aug 22, 2018",0.005934,0.005093,"189,794,747",0.005581,"2,931,570"
0.005572,"Aug 21, 2018",0.005661,0.005341,"202,820,344",0.005398,"2,063,710"
0.005423,"Aug 20, 2018",0.006031,0.005405,"197,277,793",0.005953,"2,402,650"
0.005951,"Aug 19, 2018",0.006032,0.005543,"216,386,149",0.005676,"2,397,170"
0.005652,"Aug 18, 2018",0.006650,0.005386,"205,396,567",0.006166,"6,318,210"
0.006170,"Aug 17, 2018",0.006222,0.005170,"224,118,953",0.005176,"6,093,500"
0.005211,"Aug 16, 2018",0.005283,0.004979,"189,175,069",0.005147,"2,317,940"
0.005087,"Aug 15, 2018",0.005550,0.004862,"184,570,767",0.004862,"3,901,170"
0.004864,"Aug 14, 2018",0.005029,0.004230,"176,390,071",0.005029,"3,982,700"
0.005003,"Aug 13, 2018",0.005838,0.004957,"181,340,852",0.005838,"3,117,790"
0.005794,"Aug 12, 2018",0.005883,0.005712,"209,878,154",0.005845,"1,705,360"
0.005843,"Aug 11, 2018",0.006082,0.005588,"211,552,625",0.006051,"3,226,340"
0.006033,"Aug 10, 2018",0.006678,0.005995,"218,329,684",0.006619,"2,778,330"
0.006645,"Aug 09, 2018",0.006782,0.006206,"240,346,017",0.006238,"4,496,620"
0.006256,"Aug 08, 2018",0.007207,0.006093,"226,180,382",0.007207,"5,273,420"
0.007186,"Aug 07, 2018",0.007782,0.007186,"259,628,524",0.007604,"3,898,030"
0.007595,"Aug 06, 2018",0.008117,0.007492,"274,272,505",0.008017,"5,452,910"
0.008019,"Aug 05, 2018",0.008043,0.007536,"289,439,861",0.007786,"3,896,610"
0.007801,"Aug 04, 2018",0.008262,0.007522,"281,400,486",0.008022,"5,777,350"
0.008028,"Aug 03, 2018",0.008358,0.007697,"289,437,134",0.008358,"7,885,860"
0.008367,"Aug 02, 2018",0.009115,0.008274,"301,476,145",0.009016,"6,595,590"
0.009030,"Aug 01, 2018",0.009347,0.008808,"325,216,316",0.009305,"6,229,890"
0.009281,"Jul 31, 2018",0.010022,0.009159,"334,059,602",0.009993,"7,856,040"
0.010013,"Jul 30, 2018",0.010516,0.009773,"360,204,971",0.010495,"6,737,830"
0.010526,"Jul 29, 2018",0.010602,0.010125,"378,481,054",0.010370,"5,919,740"
0.010394,"Jul 28, 2018",0.010475,0.010190,"373,525,607",0.010292,"5,499,270"
0.010365,"Jul 27, 2018",0.010567,0.009968,"372,269,810",0.010289,"7,749,890"
0.010324,"Jul 26, 2018",0.010880,0.010215,"370,610,474",0.010820,"6,928,060"
0.010820,"Jul 25, 2018",0.011080,0.010361,"388,194,322",0.010672,"12,764,000"
0.010700,"Jul 24, 2018",0.010816,0.009843,"383,712,296",0.010296,"13,727,000"
0.010310,"Jul 23, 2018",0.010943,0.010261,"369,537,108",0.010685,"9,010,490"
0.010708,"Jul 22, 2018",0.011053,0.010633,"383,558,832",0.010956,"6,477,740"
0.010971,"Jul 21, 2018",0.011149,0.010464,"392,806,188",0.010790,"8,706,180"
0.010761,"Jul 20, 2018",0.012302,0.010655,"385,038,474",0.012302,"16,720,600"
0.012228,"Jul 19, 2018",0.012698,0.012016,"437,315,203",0.012277,"14,326,400"
0.012296,"Jul 18, 2018",0.013110,0.011894,"439,475,987",0.011907,"21,625,600"
0.011886,"Jul 17, 2018",0.012001,0.010951,"424,631,904",0.011098,"13,009,700"
0.011119,"Jul 16, 2018",0.011161,0.010234,"397,018,776",0.010318,"11,076,000"
0.010266,"Jul 15, 2018",0.010470,0.010064,"366,319,394",0.010165,"5,866,710"
0.010116,"Jul 14, 2018",0.010321,0.010047,"360,782,145",0.010217,"5,522,100"
0.010214,"Jul 13, 2018",0.010386,0.010051,"364,087,464",0.010108,"7,651,190"
0.010066,"Jul 12, 2018",0.010720,0.009919,"358,580,432",0.010694,"8,461,140"
0.010589,"Jul 11, 2018",0.010883,0.010293,"377,053,975",0.010522,"11,500,200"
0.010559,"Jul 10, 2018",0.011442,0.010433,"375,749,979",0.011291,"21,045,000"
0.011358,"Jul 09, 2018",0.012194,0.010749,"403,934,336",0.010856,"20,613,400"
0.010858,"Jul 08, 2018",0.011093,0.010855,"385,921,428",0.010951,"8,143,650"
0.011032,"Jul 07, 2018",0.011254,0.010589,"391,892,924",0.010720,"10,790,500"
0.010795,"Jul 06, 2018",0.011250,0.010248,"383,258,322",0.010639,"13,089,400"
0.010644,"Jul 05, 2018",0.011195,0.010519,"377,683,647",0.010993,"9,984,060"
0.011017,"Jul 04, 2018",0.011535,0.010701,"390,672,405",0.011034,"11,486,000"
0.011047,"Jul 03, 2018",0.011785,0.011015,"391,513,367",0.011264,"12,648,700"
0.011285,"Jul 02, 2018",0.011493,0.010403,"399,776,095",0.010706,"14,306,800"
0.010669,"Jul 01, 2018",0.010841,0.010269,"377,756,844",0.010737,"9,308,920"
0.010736,"Jun 30, 2018",0.010991,0.009903,"379,920,506",0.009973,"14,002,100"
0.009984,"Jun 29, 2018",0.010017,0.009186,"353,079,600",0.009666,"8,304,640"
0.009628,"Jun 28, 2018",0.010264,0.009591,"340,309,744",0.010107,"6,351,290"
0.010108,"Jun 27, 2018",0.010184,0.009831,"357,084,545",0.010017,"7,825,780"
0.010045,"Jun 26, 2018",0.010762,0.009974,"354,646,498",0.010693,"4,748,840"
0.010665,"Jun 25, 2018",0.010868,0.010330,"376,287,196",0.010572,"11,287,900"
0.010581,"Jun 24, 2018",0.011201,0.009637,"373,136,446",0.011201,"14,811,700"
0.011203,"Jun 23, 2018",0.011479,0.010992,"394,848,199",0.011226,"7,703,920"
0.011172,"Jun 22, 2018",0.012611,0.011072,"393,540,171",0.012530,"11,804,400"
0.012568,"Jun 21, 2018",0.012916,0.012414,"442,472,018",0.012733,"9,298,840"
0.012712,"Jun 20, 2018",0.013057,0.012270,"447,276,653",0.013040,"14,695,500"
0.013026,"Jun 19, 2018",0.013294,0.012687,"458,087,735",0.012903,"15,059,400"
0.012872,"Jun 18, 2018",0.013151,0.012052,"452,379,485",0.012648,"14,669,100"
0.012560,"Jun 17, 2018",0.013208,0.012548,"441,175,720",0.012932,"10,447,000"
0.012807,"Jun 16, 2018",0.013194,0.012525,"449,579,735",0.013007,"12,795,800"
0.013033,"Jun 15, 2018",0.014150,0.013033,"457,235,024",0.014150,"18,809,100"
0.014151,"Jun 14, 2018",0.015539,0.011854,"496,219,814",0.012079,"114,242,000"
0.012091,"Jun 13, 2018",0.013140,0.011500,"423,737,780",0.012862,"14,972,100"
0.012874,"Jun 12, 2018",0.014487,0.012798,"450,938,913",0.014388,"17,528,400"
0.014462,"Jun 11, 2018",0.015115,0.013539,"506,206,642",0.014118,"23,720,400"
0.014162,"Jun 10, 2018",0.016956,0.013829,"495,434,385",0.016956,"30,699,000"
0.017026,"Jun 09, 2018",0.018424,0.016973,"595,280,769",0.018189,"15,538,100"
0.018175,"Jun 08, 2018",0.018454,0.017112,"635,099,256",0.017276,"26,934,500"
0.017272,"Jun 07, 2018",0.017530,0.016144,"603,144,673",0.016418,"22,833,400"
0.016519,"Jun 06, 2018",0.016858,0.014793,"576,518,468",0.015063,"27,674,500"
0.015087,"Jun 05, 2018",0.015227,0.014593,"526,238,119",0.015083,"9,524,840"
0.015084,"Jun 04, 2018",0.016070,0.014918,"525,804,171",0.015826,"8,123,860"
0.015825,"Jun 03, 2018",0.016213,0.015458,"551,327,962",0.015458,"10,990,400"
0.015447,"Jun 02, 2018",0.015718,0.015126,"537,824,564",0.015212,"9,782,550"
0.015353,"Jun 01, 2018",0.015530,0.015093,"534,268,548",0.015260,"8,852,350"
0.015204,"May 31, 2018",0.015548,0.014738,"528,797,461",0.014976,"11,979,400"
0.014999,"May 30, 2018",0.015784,0.014595,"521,305,222",0.014881,"16,515,900"
0.014840,"May 29, 2018",0.015094,0.013490,"515,473,670",0.013879,"13,272,800"
0.013801,"May 28, 2018",0.015726,0.013801,"479,131,402",0.015607,"14,062,100"
0.015605,"May 27, 2018",0.015743,0.015352,"541,439,516",0.015571,"6,626,770"
0.015541,"May 26, 2018",0.016220,0.015468,"538,891,793",0.016120,"8,458,060"
0.016141,"May 25, 2018",0.016842,0.015817,"559,424,916",0.016552,"10,597,200"
0.016595,"May 24, 2018",0.016931,0.015313,"574,801,889",0.016514,"17,955,700"
0.016555,"May 23, 2018",0.018496,0.016338,"573,050,012",0.018244,"19,144,000"
0.018174,"May 22, 2018",0.019806,0.018174,"628,697,172",0.019757,"11,421,900"
0.019821,"May 21, 2018",0.020887,0.019511,"685,300,215",0.020256,"15,534,600"
0.020108,"May 20, 2018",0.020555,0.018917,"694,858,175",0.019148,"12,052,300"
0.019235,"May 19, 2018",0.019509,0.018847,"664,260,746",0.018847,"8,447,880"
0.018876,"May 18, 2018",0.019060,0.018117,"651,446,214",0.018924,"13,257,800"
0.018904,"May 17, 2018",0.019901,0.018687,"652,010,724",0.019498,"14,899,600"
0.019497,"May 16, 2018",0.020455,0.018858,"672,048,550",0.020211,"18,108,400"
0.020325,"May 15, 2018",0.021781,0.020285,"700,179,293",0.021631,"13,743,000"
0.021598,"May 14, 2018",0.022349,0.020661,"743,612,936",0.022285,"26,319,400"
0.022177,"May 13, 2018",0.022646,0.020162,"763,065,912",0.020862,"28,011,800"
0.020833,"May 12, 2018",0.021287,0.018847,"716,396,061",0.020398,"31,991,200"
0.020369,"May 11, 2018",0.023459,0.018311,"700,005,286",0.023362,"66,776,300"
0.023495,"May 10, 2018",0.026065,0.023338,"806,939,148",0.025957,"26,324,700"
0.025987,"May 09, 2018",0.026292,0.024976,"891,989,006",0.026042,"27,636,800"
0.026082,"May 08, 2018",0.027050,0.025359,"894,695,436",0.025642,"33,202,800"
0.025625,"May 07, 2018",0.026845,0.025009,"878,446,209",0.026705,"23,190,800"
0.026622,"May 06, 2018",0.027628,0.025988,"912,102,715",0.027564,"28,963,800"
0.027613,"May 05, 2018",0.028084,0.027457,"945,458,322",0.027715,"19,746,100"
0.027771,"May 04, 2018",0.029061,0.027257,"950,275,817",0.028184,"32,966,600"
0.028287,"May 03, 2018",0.029181,0.027391,"967,332,591",0.027880,"62,304,700"
0.027942,"May 02, 2018",0.027942,0.025981,"954,914,753",0.026675,"40,373,600"
0.026647,"May 01, 2018",0.027293,0.025454,"910,043,590",0.027293,"50,625,400"
0.027351,"Apr 30, 2018",0.028994,0.027145,"933,567,951",0.028994,"48,012,800"
0.029034,"Apr 29, 2018",0.031062,0.027806,"990,393,390",0.029572,"84,785,296"
0.029611,"Apr 28, 2018",0.030152,0.028570,"1,009,466,277",0.028570,"67,197,104"
0.028856,"Apr 27, 2018",0.032689,0.027250,"983,080,395",0.027408,"327,463,008"
0.028004,"Apr 26, 2018",0.029560,0.018723,"953,394,095",0.019324,"342,080,992"
0.019252,"Apr 25, 2018",0.022264,0.018687,"655,081,308",0.021811,"33,700,000"
0.021950,"Apr 24, 2018",0.022457,0.020262,"746,405,738",0.020684,"51,502,300"
0.020881,"Apr 23, 2018",0.020969,0.018939,"709,634,468",0.018980,"29,441,600"
0.019116,"Apr 22, 2018",0.019507,0.018541,"649,272,230",0.019055,"14,352,300"
0.019135,"Apr 21, 2018",0.020569,0.018036,"649,459,702",0.019614,"35,074,300"
0.019447,"Apr 20, 2018",0.019821,0.018757,"659,634,144",0.019559,"26,751,200"
0.019547,"Apr 19, 2018",0.019830,0.018686,"662,574,312",0.019250,"28,521,200"
0.019232,"Apr 18, 2018",0.019709,0.017576,"651,416,252",0.017576,"29,532,600"
0.017596,"Apr 17, 2018",0.019219,0.016963,"595,637,142",0.017478,"49,567,600"
0.017387,"Apr 16, 2018",0.019704,0.016420,"588,201,210",0.018527,"25,186,500"
0.018538,"Apr 15, 2018",0.018721,0.016526,"626,723,757",0.016528,"27,255,300"
0.016300,"Apr 14, 2018",0.018354,0.014536,"550,711,246",0.014808,"54,610,200"
0.014630,"Apr 13, 2018",0.015575,0.013362,"493,971,836",0.013665,"19,946,100"
0.013745,"Apr 12, 2018",0.013745,0.012056,"463,849,982",0.012176,"16,657,100"
0.012284,"Apr 11, 2018",0.012459,0.011395,"414,224,535",0.011413,"11,889,900"
0.011447,"Apr 10, 2018",0.011658,0.010754,"385,774,876",0.010786,"8,685,880"
0.010834,"Apr 09, 2018",0.012045,0.010607,"364,908,092",0.011149,"4,608,340"
0.011087,"Apr 08, 2018",0.011397,0.010909,"373,210,762",0.011093,"2,828,600"
0.011083,"Apr 07, 2018",0.011305,0.010609,"372,835,627",0.010699,"3,338,650"
0.010691,"Apr 06, 2018",0.011377,0.010328,"359,380,885",0.011119,"4,597,000"
0.011056,"Apr 05, 2018",0.011463,0.010094,"371,418,497",0.010532,"10,810,800"
0.010527,"Apr 04, 2018",0.012327,0.010415,"353,433,037",0.012327,"5,199,960"
0.012395,"Apr 03, 2018",0.012428,0.010327,"415,863,412",0.010418,"9,892,000"
0.010455,"Apr 02, 2018",0.010911,0.010139,"350,569,465",0.010314,"3,758,220"
0.010207,"Apr 01, 2018",0.010854,0.009402,"342,025,030",0.010711,"3,329,020"
0.010754,"Mar 31, 2018",0.011129,0.010502,"360,106,848",0.010531,"2,380,560"
0.010518,"Mar 30, 2018",0.011413,0.010047,"352,013,600",0.010968,"3,388,460"
0.011032,"Mar 29, 2018",0.013196,0.010879,"368,953,843",0.013193,"5,296,910"
0.013178,"Mar 28, 2018",0.013860,0.012951,"440,375,173",0.013177,"3,979,810"
0.013249,"Mar 27, 2018",0.014883,0.013234,"442,535,907",0.013802,"12,238,800"
0.013893,"Mar 26, 2018",0.015650,0.012692,"463,717,561",0.015087,"11,356,100"
0.015131,"Mar 25, 2018",0.015991,0.013154,"504,721,159",0.013645,"17,293,900"
0.013782,"Mar 24, 2018",0.014182,0.012528,"459,405,449",0.012841,"9,565,840"
0.012555,"Mar 23, 2018",0.013268,0.012052,"418,212,309",0.013218,"4,099,130"
0.013222,"Mar 22, 2018",0.013903,0.012266,"440,181,929",0.013240,"5,155,100"
0.013262,"Mar 21, 2018",0.014162,0.012842,"441,261,209",0.013651,"6,628,440"
0.013578,"Mar 20, 2018",0.013857,0.011045,"451,443,042",0.011901,"6,491,530"
0.011767,"Mar 19, 2018",0.012001,0.010683,"390,978,601",0.010926,"4,838,740"
0.010829,"Mar 18, 2018",0.011064,0.008956,"359,580,001",0.009713,"5,498,350"
0.009733,"Mar 17, 2018",0.011594,0.009628,"322,918,973",0.011594,"2,347,350"
0.011521,"Mar 16, 2018",0.012145,0.011263,"381,991,692",0.011781,"2,022,010"
0.011648,"Mar 15, 2018",0.012218,0.010804,"385,969,869",0.012091,"3,922,380"
0.012166,"Mar 14, 2018",0.014346,0.011810,"402,797,622",0.013659,"3,853,260"
0.013778,"Mar 13, 2018",0.014789,0.013590,"455,082,725",0.014360,"4,523,810"
0.014338,"Mar 12, 2018",0.016075,0.013685,"473,589,784",0.013951,"9,126,530"
0.013945,"Mar 11, 2018",0.014364,0.012385,"460,598,839",0.012875,"2,377,630"
0.013003,"Mar 10, 2018",0.014141,0.012870,"429,361,091",0.013585,"2,799,510"
0.013750,"Mar 09, 2018",0.014371,0.011849,"453,722,637",0.014141,"6,668,280"
0.014189,"Mar 08, 2018",0.016123,0.014024,"467,913,281",0.015321,"6,111,220"
0.015438,"Mar 07, 2018",0.018119,0.014241,"508,736,533",0.017835,"12,180,500"
0.017895,"Mar 06, 2018",0.020268,0.017662,"589,294,982",0.020268,"5,984,640"
0.020404,"Mar 05, 2018",0.020538,0.019625,"671,440,505",0.019891,"6,560,710"
0.020017,"Mar 04, 2018",0.020245,0.019025,"658,271,905",0.020173,"5,738,800"
0.020198,"Mar 03, 2018",0.021333,0.020031,"663,784,414",0.020736,"6,888,900"
0.020912,"Mar 02, 2018",0.022263,0.020528,"686,753,877",0.021588,"13,311,300"
0.021690,"Mar 01, 2018",0.023155,0.019084,"711,819,640",0.019203,"27,037,500"
0.019284,"Feb 28, 2018",0.022204,0.019267,"632,447,280",0.021923,"8,767,140"
0.022040,"Feb 27, 2018",0.022434,0.021150,"722,294,185",0.022189,"8,828,730"
0.022123,"Feb 26, 2018",0.022525,0.020838,"724,519,363",0.020995,"9,791,580"
0.021089,"Feb 25, 2018",0.021633,0.020124,"690,166,684",0.021126,"8,595,780"
0.021028,"Feb 24, 2018",0.023369,0.020370,"687,709,047",0.022574,"9,997,190"
0.022598,"Feb 23, 2018",0.023282,0.021007,"738,542,031",0.021751,"12,192,500"
0.021909,"Feb 22, 2018",0.026225,0.021465,"715,616,413",0.024187,"15,988,100"
0.023967,"Feb 21, 2018",0.028805,0.023424,"782,241,712",0.024587,"49,351,800"
0.024567,"Feb 20, 2018",0.029318,0.024567,"801,285,523",0.028784,"28,558,300"
0.028743,"Feb 19, 2018",0.029505,0.027644,"936,848,730",0.027920,"15,312,700"
0.028062,"Feb 18, 2018",0.031850,0.027113,"913,992,832",0.030530,"36,405,400"
0.030927,"Feb 17, 2018",0.031298,0.026295,"1,006,633,777",0.026628,"59,039,600"
0.026682,"Feb 16, 2018",0.027119,0.025214,"867,900,069",0.026725,"9,178,350"
0.026837,"Feb 15, 2018",0.027668,0.025266,"872,307,997",0.026053,"13,515,800"
0.025981,"Feb 14, 2018",0.026019,0.022182,"843,893,967",0.023059,"13,644,100"
0.023198,"Feb 13, 2018",0.024395,0.022477,"752,972,030",0.023908,"9,319,080"
0.023785,"Feb 12, 2018",0.024625,0.022322,"771,531,302",0.022322,"11,534,600"
0.022077,"Feb 11, 2018",0.024098,0.021088,"715,650,229",0.024059,"11,496,800"
0.024183,"Feb 10, 2018",0.027817,0.022629,"783,275,751",0.024952,"33,739,700"
0.024826,"Feb 09, 2018",0.025142,0.020584,"803,622,002",0.022089,"16,923,100"
0.022075,"Feb 08, 2018",0.022792,0.020040,"710,424,040",0.020040,"14,746,600"
0.020158,"Feb 07, 2018",0.024073,0.019504,"648,724,434",0.022213,"19,505,700"
0.022786,"Feb 06, 2018",0.022974,0.014742,"733,311,980",0.018216,"31,345,200"
0.018043,"Feb 05, 2018",0.024284,0.016910,"580,662,418",0.023570,"17,642,200"
0.023707,"Feb 04, 2018",0.029870,0.022410,"762,954,953",0.028989,"19,509,300"
0.029121,"Feb 03, 2018",0.030985,0.023216,"937,172,988",0.027648,"27,955,100"
0.027382,"Feb 02, 2018",0.028127,0.018760,"881,195,367",0.028127,"45,103,800"
0.028110,"Feb 01, 2018",0.034896,0.026153,"904,649,713",0.034004,"34,324,300"
0.033911,"Jan 31, 2018",0.035381,0.031650,"1,091,331,892",0.033863,"26,700,900"
0.033257,"Jan 30, 2018",0.041911,0.033094,"1,044,147,913",0.040986,"36,564,500"
0.041061,"Jan 29, 2018",0.045105,0.039885,"1,289,144,600",0.045051,"41,660,300"
0.045108,"Jan 28, 2018",0.047510,0.041199,"1,416,220,501",0.041199,"99,650,000"
0.041129,"Jan 27, 2018",0.041905,0.037985,"1,291,276,398",0.039508,"28,439,100"
0.039947,"Jan 26, 2018",0.042128,0.035834,"1,254,169,293",0.040432,"46,952,700"
0.041247,"Jan 25, 2018",0.041812,0.037587,"1,295,006,260",0.040140,"46,005,600"
0.039672,"Jan 24, 2018",0.041223,0.037273,"1,245,544,771",0.038911,"33,308,600"
0.038832,"Jan 23, 2018",0.042012,0.034846,"1,219,187,707",0.039167,"42,999,100"
0.039165,"Jan 22, 2018",0.044541,0.035411,"1,229,633,205",0.043320,"61,352,700"
0.043177,"Jan 21, 2018",0.055238,0.041765,"1,355,600,822",0.050819,"122,308,000"
0.050612,"Jan 20, 2018",0.051745,0.046484,"1,589,034,309",0.049344,"111,056,000"
0.048824,"Jan 19, 2018",0.053968,0.045741,"1,532,894,860",0.051134,"82,244,400"
0.051689,"Jan 18, 2018",0.057226,0.046406,"1,622,832,260",0.048444,"166,516,992"
0.048297,"Jan 17, 2018",0.051089,0.033991,"1,516,330,253",0.037784,"237,659,008"
0.036378,"Jan 16, 2018",0.056521,0.028773,"1,142,122,726",0.056521,"138,227,008"
0.056486,"Jan 15, 2018",0.063807,0.054617,"1,773,427,015",0.058971,"117,599,000"
0.059529,"Jan 14, 2018",0.064943,0.056262,"1,868,990,604",0.064149,"69,362,496"
0.064467,"Jan 13, 2018",0.072006,0.062950,"2,024,024,774",0.065120,"112,143,000"
0.065416,"Jan 12, 2018",0.069918,0.061391,"2,053,825,996",0.065093,"143,332,992"
0.064795,"Jan 11, 2018",0.082383,0.051475,"2,034,319,571",0.069694,"147,272,000"
0.068816,"Jan 10, 2018",0.077126,0.061701,"2,160,544,637",0.077126,"94,050,496"
0.076611,"Jan 09, 2018",0.085037,0.071741,"2,405,280,736",0.079117,"95,492,096"
0.078621,"Jan 08, 2018",0.091329,0.063583,"2,468,405,827",0.089489,"161,362,000"
0.091676,"Jan 07, 2018",0.100931,0.085359,"2,878,260,538",0.098340,"195,631,008"
0.094008,"Jan 06, 2018",0.111708,0.066976,"2,951,501,468",0.071896,"612,913,024"
0.070152,"Jan 05, 2018",0.075377,0.039789,"2,202,496,167",0.039789,"227,731,008"
0.039108,"Jan 04, 2018",0.043633,0.031417,"1,227,834,205",0.033006,"116,332,000"
0.032952,"Jan 03, 2018",0.033030,0.028159,"1,034,559,530",0.030762,"34,555,700"
0.030722,"Jan 02, 2018",0.031579,0.027345,"964,549,263",0.030902,"40,687,600"
0.030770,"Jan 01, 2018",0.031160,0.028484,"966,053,139",0.030113,"17,306,300"
0.030350,"Dec 31, 2017",0.031345,0.028247,"952,863,618",0.028450,"26,400,000"
0.028885,"Dec 30, 2017",0.032813,0.025768,"906,890,241",0.032375,"37,034,600"
0.032217,"Dec 29, 2017",0.034136,0.027574,"1,011,477,083",0.028694,"54,244,900"
0.028699,"Dec 28, 2017",0.029537,0.024837,"901,044,278",0.028981,"40,773,000"
0.028969,"Dec 27, 2017",0.031848,0.026799,"909,524,377",0.029426,"94,351,504"
0.029560,"Dec 26, 2017",0.032330,0.024311,"928,073,221",0.027575,"89,684,304"
0.028021,"Dec 25, 2017",0.038733,0.026515,"879,754,552",0.034765,"93,218,704"
0.033807,"Dec 24, 2017",0.033807,0.025087,"1,061,412,653",0.029190,"77,247,000"
0.028472,"Dec 23, 2017",0.033568,0.019404,"893,920,493",0.019476,"97,877,696"
0.019190,"Dec 22, 2017",0.025769,0.014050,"602,495,185",0.024908,"42,826,200"
0.025061,"Dec 21, 2017",0.030454,0.022002,"786,815,680",0.023688,"77,805,696"
0.023979,"Dec 20, 2017",0.025972,0.013495,"752,835,631",0.016105,"97,997,000"
0.016190,"Dec 19, 2017",0.017610,0.014884,"508,297,327",0.016620,"27,907,300"
0.016599,"Dec 18, 2017",0.017988,0.013833,"521,138,351",0.016340,"28,351,400"
0.016413,"Dec 17, 2017",0.019238,0.012938,"515,298,668",0.013016,"64,991,300"
